artist,song,mbid,timbre,timbreprobability,ismir04_rhythm,ismir04_rhythmprobability,voice_instrumental,voice_instrumentalprobability,gender,genderprobability,genre_rosamerica,genre_rosamericaprobability,mood_electronic,mood_electronicprobability,genre_electronic,genre_electronicprobability,mood_sad,mood_sadprobability,tonal_atonal,tonal_atonalprobability,mood_party,mood_partyprobability,moods_mirex,moods_mirexprobability,danceability,danceabilityprobability,genre_dortmund,genre_dortmundprobability,mood_acoustic,mood_acousticprobability,mood_happy,mood_happyprobability,mood_aggressive,mood_aggressiveprobability,genre_tzanetakis,genre_tzanetakisprobability,mood_relaxed,mood_relaxedprobability,uid
Happy Mondays,Braindead,e660d845-4b2a-42f4-9471-7f127ea60ed6,bright,0.626531,ChaChaCha,0.856642,voice,0.978004,male,0.687275,roc,0.763542,electronic,0.543895,trance,0.632094,not_sad,0.808124,atonal,0.795561,party,0.769848,Cluster5,0.47884,danceable,0.976786,electronic,0.669475,not_acoustic,0.995072,not_happy,0.600035,aggressive,0.973996,jaz,0.313975,not_relaxed,0.94532,Braindead:Happy Mondays
Happy Mondays,Wrote for Luck,2ac9ffc2-c4de-4c03-93c1-5ae7f06de3c0,bright,0.819329,Tango,0.228759,instrumental,0.888712,male,0.671735,roc,0.659003,not_electronic,0.841453,trance,0.584427,not_sad,0.909896,atonal,0.99641,party,0.544503,Cluster5,0.536903,danceable,0.982981,electronic,0.985129,not_acoustic,0.999992,not_happy,0.751369,aggressive,0.935037,jaz,0.313975,not_relaxed,0.938801,Wrote for Luck:Happy Mondays
Happy Mondays,Bring a Friend,08d5cdce-9852-49a8-94fe-d5aac36219b2,dark,0.834668,ChaChaCha,0.820847,voice,0.776196,male,0.55219,dan,0.789943,electronic,0.653868,trance,0.641951,not_sad,0.946754,atonal,0.811339,party,0.723607,Cluster5,0.893883,danceable,0.996154,electronic,0.771168,not_acoustic,1,happy,0.618018,aggressive,0.955516,jaz,0.313975,not_relaxed,0.920418,Bring a Friend:Happy Mondays
Happy Mondays,Do It Better,584aa15e-7b33-4b76-aa5c-0524df861263,bright,0.701981,ChaChaCha,0.930106,voice,0.999255,female,0.698562,roc,0.413599,not_electronic,0.729093,trance,0.677091,not_sad,0.970219,atonal,0.815566,party,0.899876,Cluster5,0.366917,danceable,0.730235,alternative,0.35005,not_acoustic,0.999999,not_happy,0.793832,aggressive,0.918141,jaz,0.313987,not_relaxed,0.967821,Do It Better:Happy Mondays
Happy Mondays,Lazy Itis,90e2d409-0879-45be-bd10-e902d2eff424,bright,0.994567,ChaChaCha,0.55203,voice,0.9919,male,0.991027,roc,0.880015,not_electronic,0.88581,ambient,0.386811,not_sad,0.884364,tonal,0.690995,party,0.779858,Cluster2,0.321359,not_danceable,0.775132,alternative,0.277534,not_acoustic,0.950373,happy,0.810018,aggressive,0.754859,jaz,0.313975,not_relaxed,0.580046,Lazy Itis:Happy Mondays
The Wonder Stuff,Grin,487b27e6-dcee-4daf-8a7c-6022d3452970,dark,0.724709,ChaChaCha,0.988191,voice,0.937931,female,0.668177,roc,0.948712,not_electronic,0.538352,ambient,0.347217,not_sad,0.94568,atonal,0.656918,not_party,0.999681,Cluster1,0.272289,not_danceable,0.989814,electronic,0.465229,not_acoustic,1,happy,0.892321,not_aggressive,1,hip,0.174177,relaxed,0.808817,Grin:The Wonder Stuff
The Wonder Stuff,Unbearable,189606f3-32bd-4921-af6f-35c99a54aae2,bright,0.685872,ChaChaCha,0.933077,voice,0.985858,male,0.5291,roc,0.982969,electronic,0.680404,trance,0.441715,not_sad,0.965207,atonal,0.516208,party,0.806033,Cluster5,0.262009,not_danceable,0.985722,electronic,0.449777,not_acoustic,0.99999,happy,0.981508,aggressive,0.687355,jaz,0.313975,not_relaxed,0.539034,Unbearable:The Wonder Stuff
The Wonder Stuff,Times Will Change,725e1063-4dc0-483a-be38-2cbffc17b9ff,bright,0.98644,Rumba-International,0.393005,voice,0.94419,female,0.622127,dan,0.560721,electronic,0.93622,house,0.652302,not_sad,0.631845,atonal,0.601663,not_party,0.899394,Cluster5,0.619994,not_danceable,1,folkcountry,0.385836,acoustic,0.999354,happy,0.840466,not_aggressive,0.964485,jaz,0.321663,relaxed,0.75579,Times Will Change:The Wonder Stuff
The Wonder Stuff,"Give, Give, Give Me More, More, More",a1c335ed-eaa6-4cf3-b0be-8d65f7c671d8,bright,0.984939,ChaChaCha,0.948564,voice,0.996306,male,0.928619,roc,0.915378,not_electronic,0.932185,ambient,0.331847,not_sad,0.969431,tonal,0.537743,party,0.647595,Cluster5,0.611751,danceable,0.606621,rock,0.272933,not_acoustic,0.994295,happy,0.64175,aggressive,0.977121,jaz,0.313975,not_relaxed,0.939382,"Give, Give, Give Me More, More, More:The Wonder Stuff"
The Wonder Stuff,The Animals and Me,2166f157-e10b-451e-88b2-f79601d5f033,bright,0.546433,ChaChaCha,0.749921,voice,0.79229,male,0.593409,roc,0.976368,not_electronic,0.558686,trance,0.590897,not_sad,0.978907,tonal,0.936251,party,0.923939,Cluster5,0.403013,not_danceable,0.931038,electronic,0.439604,not_acoustic,1,happy,0.965453,aggressive,0.897305,jaz,0.313975,not_relaxed,0.743615,The Animals and Me:The Wonder Stuff
The Wonder Stuff,Mother and I,e49e0b42-79b5-457d-8b6d-a6727f3b438a,bright,0.992682,ChaChaCha,0.986194,voice,0.684451,female,0.520443,roc,0.938197,electronic,0.664936,trance,0.508806,not_sad,0.949943,tonal,0.796312,not_party,0.999975,Cluster1,0.407012,not_danceable,1,electronic,0.294253,not_acoustic,0.999998,happy,0.599302,not_aggressive,1,jaz,0.310667,relaxed,0.808817,Mother and I:The Wonder Stuff
The Wonder Stuff,Some Sad Someone,41ae9f37-cdd0-46bd-8932-af2e4650323b,bright,0.97331,Tango,0.827636,voice,0.937743,female,0.870068,roc,0.752362,not_electronic,0.671982,house,0.451862,not_sad,0.602997,tonal,0.895496,party,0.556445,Cluster2,0.317148,not_danceable,0.825671,folkcountry,0.253877,not_acoustic,0.792698,not_happy,0.745072,not_aggressive,0.940609,jaz,1,not_relaxed,0.701261,Some Sad Someone:The Wonder Stuff
The Wonder Stuff,Rue the Day,3dab9724-b95d-40d6-b71d-b20a5d419d89,bright,0.972059,ChaChaCha,0.800518,voice,0.914046,male,0.959742,dan,0.325328,not_electronic,0.544793,trance,0.432755,not_sad,0.793667,tonal,0.994052,party,0.736355,Cluster3,0.248899,not_danceable,0.680177,alternative,0.279201,not_acoustic,0.974191,not_happy,0.873757,not_aggressive,0.999998,jaz,0.32857,not_relaxed,0.792521,Rue the Day:The Wonder Stuff
The Wonder Stuff,Like a Merry Go Round,47fc54fd-17f0-4fe2-b631-043e00268d1f,bright,0.963026,ChaChaCha,0.766672,voice,0.990194,male,0.732593,roc,0.981596,electronic,0.516107,ambient,0.366501,not_sad,0.924285,tonal,0.517363,party,0.70836,Cluster5,0.43849,not_danceable,0.960596,alternative,0.309725,not_acoustic,0.996709,happy,0.956039,aggressive,0.5,jaz,0.313975,not_relaxed,0.637478,Like a Merry Go Round:The Wonder Stuff
The Wonder Stuff,Ruby Horse,12a962fe-b959-4a29-b5ac-ec1d21c022d7,bright,0.990346,ChaChaCha,0.911654,voice,0.998657,male,0.712394,roc,0.831454,not_electronic,0.809685,trance,0.485321,not_sad,0.960885,atonal,0.835335,party,0.882859,Cluster5,0.621417,not_danceable,0.956013,electronic,0.515098,not_acoustic,0.996233,happy,0.944404,aggressive,0.953562,jaz,0.313975,not_relaxed,0.740961,Ruby Horse:The Wonder Stuff
The Wonder Stuff,"It's Yer Money I'm After, Baby",5f6b88cf-b1af-4be9-b142-4e3a1b5e126e,bright,0.930389,ChaChaCha,0.734472,voice,0.973562,male,0.79603,roc,0.9354,not_electronic,0.655511,trance,0.698983,not_sad,0.973821,tonal,0.874278,not_party,0.726544,Cluster5,0.422123,not_danceable,0.872339,electronic,0.507357,not_acoustic,0.999996,happy,0.928166,not_aggressive,0.990649,jaz,0.313987,relaxed,0.573274,"It's Yer Money I'm After, Baby:The Wonder Stuff"
Richard Thompson,Jerusalem on the Jukebox,b9e4bb04-13a2-459f-bc7b-a7c7718db181,bright,0.962789,Tango,0.238364,voice,0.779903,male,0.677349,roc,0.620098,electronic,0.601251,trance,0.450783,not_sad,0.833852,tonal,0.638851,party,0.90462,Cluster5,0.293805,not_danceable,0.827372,electronic,0.937473,not_acoustic,0.972221,happy,0.976,not_aggressive,0.850666,jaz,0.310667,not_relaxed,0.655363,Jerusalem on the Jukebox:Richard Thompson
Richard Thompson,I Still Dream,3df016fd-a628-4384-b345-299deedcfda0,bright,0.807712,Tango,0.5571,voice,0.987442,male,0.992073,rhy,0.535231,not_electronic,0.743727,ambient,0.611663,not_sad,0.534794,atonal,0.978517,not_party,0.670509,Cluster5,0.304231,not_danceable,0.731292,electronic,0.996552,acoustic,0.563407,happy,0.818726,not_aggressive,0.96847,jaz,0.138361,relaxed,0.943173,I Still Dream:Richard Thompson
Richard Thompson,Don't Tempt Me,4b559ca4-48a3-4fe6-9cd1-f4dfd54321cd,dark,0.5,Tango,0.440409,voice,0.816663,male,0.990785,pop,0.378933,electronic,0.739697,ambient,0.834254,not_sad,0.799908,tonal,0.865284,party,0.545309,Cluster5,0.461548,not_danceable,0.62997,electronic,0.473879,not_acoustic,0.868686,not_happy,0.737102,aggressive,0.527062,jaz,0.31654,not_relaxed,0.802366,Don't Tempt Me:Richard Thompson
Richard Thompson,Turning of the Tide,7a1d8e0f-9359-40da-9132-02a05712ad69,bright,0.803705,ChaChaCha,0.88184,voice,0.979679,male,0.954861,pop,0.404905,electronic,0.979392,house,0.413152,not_sad,0.891864,tonal,0.900231,not_party,0.999984,Cluster5,0.619994,danceable,1,rock,0.327292,not_acoustic,0.90441,happy,0.749237,aggressive,1,jaz,1,relaxed,0.808817,Turning of the Tide:Richard Thompson
Richard Thompson,Gypsy Love Songs,a97d9128-c014-4ade-bec2-6c241cbb5218,bright,0.912046,Tango,0.254197,voice,0.836036,male,0.879201,roc,0.409043,not_electronic,0.721089,ambient,0.5309,not_sad,0.805729,atonal,0.887482,party,0.672581,Cluster5,0.290459,danceable,0.776511,electronic,0.904215,not_acoustic,0.940725,not_happy,0.554876,not_aggressive,0.881189,jaz,0.194037,not_relaxed,0.93913,Gypsy Love Songs:Richard Thompson
Richard Thompson,"Yankee, Go Home",650fabcc-a6b0-40a6-9ea2-30d079e321e6,bright,0.984286,Tango,0.382892,voice,0.960994,male,0.823626,roc,0.506215,not_electronic,0.730951,ambient,0.48952,not_sad,0.746674,tonal,0.916687,party,0.732351,Cluster4,0.371636,danceable,0.574218,electronic,0.354289,not_acoustic,0.820112,happy,0.952713,not_aggressive,0.949632,jaz,1,not_relaxed,0.927036,"Yankee, Go Home:Richard Thompson"
Richard Thompson,Waltzing's for Dreamers,30b4d504-d2db-4f57-9339-0d9f9259f7bc,bright,0.954189,Tango,0.835198,voice,0.9971,male,0.93149,rhy,0.821517,not_electronic,0.91547,ambient,0.80922,sad,0.666344,atonal,0.793391,not_party,0.936827,Cluster5,0.619815,not_danceable,0.822841,electronic,0.372962,not_acoustic,0.564027,not_happy,0.681845,not_aggressive,0.999999,jaz,0.301242,relaxed,0.994495,Waltzing's for Dreamers:Richard Thompson
Richard Thompson,Reckless Kind,2f05d6e3-d3c0-4daf-98f4-71b90f4ca163,bright,0.74852,ChaChaCha,0.789347,voice,0.968686,male,0.75659,rhy,0.739454,electronic,0.979392,house,0.48991,sad,0.513604,atonal,0.984361,not_party,0.999984,Cluster5,0.619994,danceable,1,electronic,0.915955,not_acoustic,0.90441,not_happy,0.574781,aggressive,1,jaz,1,relaxed,0.808817,Reckless Kind:Richard Thompson
Richard Thompson,Can't Win,0805e78d-5638-4201-be14-428c310c41a6,bright,0.901464,VienneseWaltz,0.309056,voice,0.620941,male,0.982401,rhy,0.465273,not_electronic,0.56905,ambient,0.457578,not_sad,0.581137,atonal,0.727234,party,0.577299,Cluster3,0.303076,danceable,0.922328,electronic,0.915578,not_acoustic,0.758446,happy,0.557609,not_aggressive,0.961181,jaz,0.311587,not_relaxed,0.962892,Can't Win:Richard Thompson
Richard Thompson,Pharoah,76c922ee-b5ee-4307-94e7-4e8968a5b778,dark,0.898469,Tango,0.626715,voice,0.95993,male,0.999997,pop,0.410452,not_electronic,0.739699,ambient,0.918634,sad,0.611239,atonal,0.620325,not_party,0.859621,Cluster3,0.480461,not_danceable,0.825765,electronic,0.971471,acoustic,0.904693,not_happy,0.97304,not_aggressive,0.94141,jaz,0.328631,relaxed,0.772984,Pharoah:Richard Thompson
Elvis Costello,Alison,b88e7114-93e7-4039-819f-2907afdf6942,bright,0.803294,VienneseWaltz,0.240037,voice,0.990651,male,0.996882,rhy,0.771007,not_electronic,0.729651,ambient,0.622469,sad,0.891921,tonal,0.712876,not_party,0.705472,Cluster2,0.501939,not_danceable,0.966272,folkcountry,0.455352,acoustic,0.81067,happy,0.932348,not_aggressive,0.99411,jaz,0.309505,relaxed,0.779978,Alison:Elvis Costello
Elvis Costello,Sneaky Feelings,1468dd0e-eebf-4c2c-b8ba-42f496385024,bright,0.741824,ChaChaCha,0.672886,voice,0.991347,male,0.989424,pop,0.539271,electronic,0.709205,ambient,0.650147,not_sad,0.669288,atonal,0.969371,party,0.936383,Cluster5,0.431212,not_danceable,0.947654,blues,0.560659,not_acoustic,0.853497,happy,0.997786,not_aggressive,0.887795,jaz,0.313975,relaxed,0.788022,Sneaky Feelings:Elvis Costello
Elvis Costello,Less Than Zero,f57fdb53-a5cf-46e8-8338-ced7bc207e10,bright,0.978944,Tango,0.573074,voice,0.994085,male,0.844855,rhy,0.667176,not_electronic,0.788909,ambient,0.845071,not_sad,0.683936,tonal,0.640052,not_party,0.658516,Cluster2,0.28534,not_danceable,0.943013,electronic,0.246182,acoustic,0.749544,happy,0.934323,not_aggressive,0.965951,jaz,0.312299,relaxed,0.854187,Less Than Zero:Elvis Costello
Elvis Costello,Pay It Back,99a2a445-9fab-48a1-a508-a6e3b3a8a1d5,bright,0.901364,Tango,0.296156,voice,0.986321,male,0.999994,rhy,0.267501,not_electronic,0.716904,ambient,0.782275,not_sad,0.79401,tonal,0.544721,party,0.928693,Cluster4,0.400057,not_danceable,0.595415,blues,0.285459,not_acoustic,0.868662,happy,0.903907,not_aggressive,0.960016,jaz,0.313975,not_relaxed,0.90976,Pay It Back:Elvis Costello
Elvis Costello,I?Û?Èº?‰Ûm Not Angry,3256567c-7d5d-48a9-a078-f609da6faefb,dark,0.98163,Tango,0.222749,instrumental,0.974757,female,0.622127,roc,0.568205,electronic,0.979392,trance,0.387572,not_sad,0.979505,atonal,0.878977,not_party,0.999984,Cluster5,0.619994,not_danceable,1,electronic,0.997766,not_acoustic,0.90441,not_happy,0.751328,not_aggressive,1,jaz,0.309046,relaxed,0.808817,I?Û?Èº?‰Ûm Not Angry:Elvis Costello
Elvis Costello,Waiting for the End of the World,e4a6e3a2-4f3b-4311-9226-136c999e535c,dark,0.952701,ChaChaCha,0.680598,instrumental,0.98257,female,0.622127,hip,0.350651,electronic,0.979392,trance,0.327167,not_sad,0.896391,atonal,0.996668,not_party,0.999984,Cluster5,0.619994,not_danceable,1,electronic,0.99778,not_acoustic,0.90441,not_happy,0.546471,not_aggressive,1,jaz,0.309046,relaxed,0.808817,Waiting for the End of the World:Elvis Costello
Elvis Costello,No Dancing,d36282be-0439-494f-aafe-40b08502e6f9,dark,0.963486,Tango,0.335509,voice,0.965542,male,0.999997,pop,0.727586,not_electronic,0.639882,ambient,0.446362,not_sad,0.874067,atonal,0.978637,party,0.843088,Cluster5,0.480693,not_danceable,0.644029,electronic,0.522487,not_acoustic,0.890383,happy,0.982771,aggressive,0.638251,jaz,0.313975,relaxed,0.583174,No Dancing:Elvis Costello
Elvis Costello,Blame It on Cain,e5808591-d389-4a84-9afb-ca9475c4b9eb,dark,0.927087,ChaChaCha,0.833384,voice,0.99851,male,0.990861,pop,0.41351,not_electronic,0.575803,ambient,0.50211,not_sad,0.907038,atonal,0.677463,party,0.868477,Cluster4,0.275155,not_danceable,0.674331,rock,0.228429,not_acoustic,0.948488,happy,0.974256,not_aggressive,0.794104,jaz,0.313975,not_relaxed,0.514363,Blame It on Cain:Elvis Costello
Elvis Costello,(The Angels Wanna Wear My) Red Shoes,90e9dad7-f3f1-428e-9d7c-014916cb97df,bright,0.71887,VienneseWaltz,0.539,voice,0.945594,male,0.999996,rhy,0.498693,not_electronic,0.923732,ambient,0.621639,not_sad,0.761025,tonal,0.933755,not_party,0.517412,Cluster2,0.552889,not_danceable,0.512314,electronic,0.252716,not_acoustic,0.661256,happy,0.839562,not_aggressive,0.988075,jaz,0.313975,relaxed,0.507875,(The Angels Wanna Wear My) Red Shoes:Elvis Costello
Elvis Costello,Welcome to the Working Week,dfa22b4f-0335-494b-bd3d-f6e2bf177701,bright,0.596249,Jive,0.540923,voice,0.967209,male,0.991348,roc,0.340911,not_electronic,0.650988,ambient,0.462645,not_sad,0.955631,atonal,0.974439,party,0.773732,Cluster2,0.304917,danceable,0.558587,rock,0.451474,not_acoustic,0.975523,happy,0.881722,not_aggressive,0.708632,jaz,0.313975,relaxed,0.563627,Welcome to the Working Week:Elvis Costello
Elvis Costello,Mystery Dance,dc9b24fb-dfba-4140-8482-9c15bf45f93b,dark,0.890407,Tango,0.618222,voice,0.969902,male,0.960604,rhy,0.326635,not_electronic,0.682899,ambient,0.804226,not_sad,0.835914,tonal,0.695048,not_party,0.681328,Cluster4,0.39424,not_danceable,0.847266,rock,0.358613,not_acoustic,0.648296,happy,0.770881,not_aggressive,0.779323,jaz,0.308919,not_relaxed,0.848475,Mystery Dance:Elvis Costello
Elvis Costello,Watching the Detectives,ba341e68-009d-4e76-b57c-f70eaaa5c635,bright,0.981922,Tango,0.270886,instrumental,0.780306,male,0.629462,rhy,0.576295,not_electronic,0.894183,ambient,0.45386,not_sad,0.75851,tonal,0.902829,not_party,0.703451,Cluster2,0.317142,danceable,0.899593,electronic,0.863305,not_acoustic,0.731762,happy,0.580098,not_aggressive,0.991243,jaz,0.310667,relaxed,0.562129,Watching the Detectives:Elvis Costello
Blue ?‚?«Ùyster Cult,Magna of Illusion,f46f83a0-d1b3-49bf-860f-1f1486e8d633,dark,0.919939,ChaChaCha,0.223721,voice,0.988827,male,0.9448,roc,0.635961,electronic,0.836829,trance,0.586309,not_sad,0.840704,atonal,0.966343,not_party,0.984978,Cluster5,0.670735,danceable,0.554428,electronic,0.980719,not_acoustic,0.996781,not_happy,0.927677,not_aggressive,1,jaz,0.309046,relaxed,0.808128,Magna of Illusion:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,Blue ?‚?«Ùyster Cult,c25b0701-75b6-414d-8144-bcde40580140,bright,0.611504,Tango,0.325132,voice,0.881161,male,0.935578,pop,0.219315,electronic,0.824077,ambient,0.714199,not_sad,0.615645,atonal,0.824391,party,0.673276,Cluster5,0.507145,danceable,0.70047,electronic,0.996339,not_acoustic,0.911914,not_happy,0.866641,not_aggressive,0.533989,jaz,0.313975,not_relaxed,0.540189,Blue ?‚?«Ùyster Cult:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,Les Invisibles,2a5846dc-5c4c-48eb-9569-75be203c8920,dark,0.821487,Tango,0.220974,voice,0.953274,male,0.829077,roc,0.795258,not_electronic,0.538664,house,0.338882,not_sad,0.872794,atonal,0.984431,party,0.82556,Cluster5,0.728973,not_danceable,0.656639,electronic,0.987688,not_acoustic,0.982888,not_happy,0.868722,aggressive,0.841421,jaz,0.313975,not_relaxed,0.887399,Les Invisibles:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,Del Rio's Song,9470a2f3-bffc-4e96-b61e-6a107fd16af6,dark,0.909175,Jive,0.20946,voice,0.894243,female,0.600578,roc,0.637667,not_electronic,0.792115,trance,0.700497,not_sad,0.831849,tonal,0.716975,not_party,0.569038,Cluster5,0.49435,danceable,0.818419,electronic,0.998267,not_acoustic,0.972843,happy,0.90303,not_aggressive,0.973084,jaz,0.313975,not_relaxed,0.813021,Del Rio's Song:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,The Siege and Investiture of Baron von Frankenstein's Castle at Weisseria,041a126c-ddd8-469e-b906-db936c48cb1a,dark,0.94526,VienneseWaltz,0.261139,voice,0.64368,male,0.976102,roc,0.97578,not_electronic,0.591455,ambient,0.491213,not_sad,0.82738,tonal,0.833172,not_party,0.574487,Cluster5,0.684887,not_danceable,0.951402,electronic,0.951361,not_acoustic,0.991739,happy,0.597408,not_aggressive,0.789996,jaz,0.313975,not_relaxed,0.843309,The Siege and Investiture of Baron von Frankenstein's Castle at Weisseria:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,In the Presence of Another World,7382d011-936b-46fe-a0bf-9e80371a835e,dark,0.550765,Tango,0.557678,instrumental,0.823901,male,0.550437,roc,0.497111,electronic,0.569294,ambient,0.609238,not_sad,0.70279,tonal,0.572727,party,0.640129,Cluster5,0.647036,not_danceable,0.791922,electronic,0.997438,not_acoustic,0.941184,happy,0.536008,not_aggressive,0.706042,jaz,0.313975,relaxed,0.684398,In the Presence of Another World:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,Imaginos,887dfb61-251f-443e-ba65-181d83620a2e,dark,0.548722,Jive,0.225548,instrumental,0.797609,male,0.985198,roc,0.674555,electronic,0.568656,trance,0.516187,not_sad,0.830559,atonal,0.967092,not_party,0.507897,Cluster5,0.765126,danceable,0.526126,electronic,0.99546,not_acoustic,0.975524,not_happy,0.521194,not_aggressive,0.681262,jaz,0.313975,not_relaxed,0.939424,Imaginos:Blue ?‚?«Ùyster Cult
Blue ?‚?«Ùyster Cult,I Am the One You Warned Me Of,c97735c2-8547-4978-a881-826eff29f7e8,dark,0.955523,Tango,0.269999,voice,0.879077,male,0.750206,roc,0.80387,not_electronic,0.781885,ambient,0.69335,not_sad,0.857805,atonal,0.986878,party,0.715329,Cluster5,0.597066,not_danceable,0.972576,electronic,0.892708,not_acoustic,0.975374,not_happy,0.874892,aggressive,0.978154,jaz,0.313975,not_relaxed,0.970348,I Am the One You Warned Me Of:Blue ?‚?«Ùyster Cult
