artist,song,mbid,timbre,timbreprobability,ismir04_rhythm,ismir04_rhythmprobability,voice_instrumental,voice_instrumentalprobability,gender,genderprobability,genre_rosamerica,genre_rosamericaprobability,mood_electronic,mood_electronicprobability,genre_electronic,genre_electronicprobability,mood_sad,mood_sadprobability,tonal_atonal,tonal_atonalprobability,mood_party,mood_partyprobability,moods_mirex,moods_mirexprobability,danceability,danceabilityprobability,genre_dortmund,genre_dortmundprobability,mood_acoustic,mood_acousticprobability,mood_happy,mood_happyprobability,mood_aggressive,mood_aggressiveprobability,genre_tzanetakis,genre_tzanetakisprobability,mood_relaxed,mood_relaxedprobability,uid
Carter the Unstoppable Sex Machine,Twenty Four Minutes From Tulse Hill,76efbcca-c266-44c9-a1fe-897142fd2a44,bright,0.656449,ChaChaCha,0.975268,voice,0.542617,male,0.769304,roc,0.468974,electronic,0.777232,ambient,0.429013,not_sad,0.977092,atonal,0.999992,party,0.931902,Cluster5,0.625052,not_danceable,0.627513,electronic,0.944517,not_acoustic,0.999991,not_happy,0.58877,aggressive,0.943639,jaz,0.313975,not_relaxed,0.983615,Twenty Four Minutes From Tulse Hill:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,The Taking of Peckham 123,55f6d134-a8ee-46d3-929c-a6dc6d180516,dark,0.90939,Tango,0.489483,instrumental,0.580674,female,0.824249,jaz,0.405574,electronic,0.726912,ambient,0.489568,not_sad,0.702207,tonal,0.640197,party,0.55001,Cluster5,0.449324,not_danceable,0.514488,electronic,0.999401,not_acoustic,0.825046,not_happy,0.736971,not_aggressive,0.927135,jaz,0.309046,not_relaxed,0.564011,The Taking of Peckham 123:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,An All American National Sport,4f1310f9-642f-4d63-8829-bed5a6ed1add,dark,0.7959,ChaChaCha,0.995343,voice,0.995314,male,0.742516,hip,0.484895,electronic,0.9652,trance,0.424278,not_sad,0.949284,atonal,0.906672,party,0.901311,Cluster5,0.561088,danceable,0.605954,electronic,0.887629,not_acoustic,0.996217,not_happy,0.72265,aggressive,0.904375,jaz,0.310667,not_relaxed,0.922503,An All American National Sport:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,Sheriff Fatman,5957cdd1-697e-4708-ac1b-2e2407053fbf,bright,0.739529,ChaChaCha,0.946958,voice,0.949098,male,0.765339,pop,0.759858,electronic,0.884239,trance,0.564552,not_sad,0.866368,atonal,0.923442,party,0.968431,Cluster5,0.368288,danceable,0.926856,electronic,0.991523,not_acoustic,0.996192,happy,0.881742,aggressive,0.667637,jaz,0.313975,not_relaxed,0.926267,Sheriff Fatman:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,Midnight on the Murder Mile,80b56bb2-16dc-491b-a54e-f97b72bbef37,dark,0.968506,ChaChaCha,0.789723,instrumental,0.803569,male,0.855865,roc,0.524101,electronic,0.923846,trance,0.569601,not_sad,0.917186,atonal,0.89,party,0.894626,Cluster5,0.594073,danceable,0.927498,electronic,0.957061,not_acoustic,0.999998,happy,0.924101,aggressive,0.968293,jaz,0.313975,not_relaxed,0.831379,Midnight on the Murder Mile:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,G.I. Blues,5314e156-40cb-44fd-9889-6c5f5e813683,dark,0.677501,Tango,0.841367,voice,0.997818,female,0.869587,rhy,0.524234,not_electronic,0.720284,ambient,0.688933,sad,0.893141,atonal,0.944536,not_party,0.933714,Cluster3,0.488007,not_danceable,0.969997,electronic,0.859417,not_acoustic,0.627873,not_happy,0.972185,not_aggressive,0.958572,roc,0.183075,relaxed,0.875498,G.I. Blues:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,Crimestoppers a Go Go,88bec6c3-d1ac-4965-ad6e-be71165405e4,bright,0.818906,Tango,0.25422,instrumental,0.996434,female,0.622127,pop,0.427036,electronic,0.979392,trance,0.63293,not_sad,0.978889,tonal,0.656201,not_party,0.999984,Cluster5,0.619994,danceable,1,electronic,0.855334,not_acoustic,0.90441,happy,0.820251,aggressive,1,jaz,1,relaxed,0.808817,Crimestoppers a Go Go:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,Good Grief Charlie Brown,3b160e9b-fa32-4894-9165-e8e41167e63a,dark,0.808184,Tango,0.27389,instrumental,0.653116,male,0.513853,roc,0.298123,electronic,0.552031,ambient,0.533423,not_sad,0.879188,atonal,0.924099,party,0.737617,Cluster5,0.363558,danceable,0.651489,electronic,0.974395,not_acoustic,0.985173,happy,0.52638,not_aggressive,0.79409,jaz,0.313975,not_relaxed,0.767499,Good Grief Charlie Brown:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,A Perfect Day to Drop the Bomb,a98c7714-6ddb-4854-820d-d1a2eb0d4797,dark,0.910547,ChaChaCha,0.825304,voice,0.956057,male,0.746025,roc,0.892738,electronic,0.863825,trance,0.775998,not_sad,0.905376,atonal,0.737667,party,0.967329,Cluster5,0.467562,danceable,0.571805,electronic,0.994581,not_acoustic,1,happy,0.99495,aggressive,0.99221,jaz,0.313975,not_relaxed,0.686483,A Perfect Day to Drop the Bomb:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,The Road to Domestos,0383ecc5-99b8-457e-b3ef-b3aca3f5db95,bright,0.997122,Tango,0.820819,voice,0.995541,female,0.969604,cla,0.952898,not_electronic,0.957955,ambient,0.99233,sad,0.548557,tonal,0.934759,not_party,0.980878,Cluster2,0.463979,not_danceable,0.983555,folkcountry,0.774335,acoustic,0.998506,not_happy,0.58379,not_aggressive,0.99607,jaz,0.313952,relaxed,0.985817,The Road to Domestos:Carter the Unstoppable Sex Machine
Hall & Oates,Canâ€™t Help Falling in Love,7da8163c-2b29-4f16-835d-0311247a97a0,bright,0.946581,Tango,0.576864,voice,0.97528,male,0.989182,rhy,0.429627,not_electronic,0.861709,ambient,0.737397,sad,0.600208,tonal,0.55633,not_party,0.816678,Cluster3,0.362175,not_danceable,0.548347,electronic,0.259057,acoustic,0.609509,not_happy,0.744162,not_aggressive,0.902681,jaz,0.318017,not_relaxed,0.92627,Canâ€™t Help Falling in Love:Hall & Oates
The Beloved,The Sun Rising,afd886e0-57b8-4770-a261-0e5092db0109,dark,0.695414,ChaChaCha,0.619497,instrumental,0.814164,female,0.935729,dan,0.78345,electronic,0.948581,trance,0.718701,not_sad,0.648779,atonal,0.689802,party,0.897351,Cluster3,0.343138,danceable,0.999888,electronic,0.998265,not_acoustic,0.951846,happy,0.762923,not_aggressive,0.992557,jaz,0.313975,relaxed,0.599166,The Sun Rising:The Beloved
The Charlatans,White Shirt,ed5a7425-c5ac-4f02-baca-c0d86fddd156,bright,0.996084,VienneseWaltz,0.270801,voice,0.940455,male,0.989828,roc,0.842779,not_electronic,0.842839,ambient,0.467493,not_sad,0.762843,tonal,0.948139,not_party,0.621354,Cluster3,0.350534,not_danceable,0.951407,electronic,0.659521,not_acoustic,0.922837,happy,0.650255,not_aggressive,0.617195,jaz,0.313975,not_relaxed,0.975742,White Shirt:The Charlatans
The Charlatans,Polar Bear,240837f6-1eac-4bdc-8339-726e1526d906,dark,0.65372,ChaChaCha,0.318371,voice,0.886127,male,0.676608,pop,0.564709,electronic,0.682279,trance,0.599003,not_sad,0.831361,atonal,0.944373,party,0.677931,Cluster5,0.451622,danceable,0.998133,electronic,0.996252,not_acoustic,0.976704,not_happy,0.631092,not_aggressive,0.816842,jaz,0.313975,not_relaxed,0.645016,Polar Bear:The Charlatans
The Charlatans,Believe You Me,4a0631a5-3fdb-4db0-a49b-d3bb6254b906,bright,0.586517,ChaChaCha,0.884023,instrumental,0.999998,female,0.888103,roc,0.4502,electronic,0.864926,ambient,0.584133,not_sad,0.827032,tonal,0.984302,not_party,0.937982,Cluster5,0.294226,danceable,0.999686,electronic,0.988272,not_acoustic,0.99999,not_happy,0.519438,not_aggressive,0.996738,jaz,0.311587,relaxed,0.834679,Believe You Me:The Charlatans
The Charlatans,Sproston Green,18de4e87-5eb2-4678-9fea-efbd667de9a3,dark,0.546618,VienneseWaltz,0.233626,instrumental,0.836688,male,0.888868,roc,0.909825,not_electronic,0.506541,trance,0.510933,not_sad,0.79932,atonal,0.555495,not_party,0.583934,Cluster5,0.721934,not_danceable,0.90238,electronic,0.998226,not_acoustic,0.984815,happy,0.738708,not_aggressive,0.901907,jaz,0.313975,relaxed,0.718363,Sproston Green:The Charlatans
The Charlatans,Youâ€™re Not Very Well,3ae337a4-ef76-4c52-8184-e7e7dae31081,bright,0.712732,ChaChaCha,0.95696,voice,0.51978,male,0.925259,pop,0.520644,not_electronic,0.75029,house,0.367006,not_sad,0.824575,atonal,0.782572,party,0.524027,Cluster5,0.374425,danceable,0.900971,electronic,0.644412,not_acoustic,0.948508,happy,0.510159,not_aggressive,0.712498,jaz,0.313975,not_relaxed,0.693302,Youâ€™re Not Very Well:The Charlatans
The Charlatans,Opportunity,1df94c5d-1e6a-4378-beb9-f9ba4655c4a7,bright,0.985963,VienneseWaltz,0.768158,voice,0.65344,female,0.809815,roc,0.371038,not_electronic,0.590518,ambient,0.550372,not_sad,0.517107,tonal,0.984391,not_party,0.912642,Cluster3,0.417723,not_danceable,0.548051,electronic,0.998581,not_acoustic,0.570817,happy,0.669795,not_aggressive,0.970471,jaz,0.310667,relaxed,0.667787,Opportunity:The Charlatans
The Charlatans,"109, Part 2",c05586c6-48e0-43d0-8ba0-b386903a8eab,dark,0.806861,Tango,0.870631,instrumental,0.94784,female,0.955858,rhy,0.284868,electronic,0.788194,ambient,0.774565,not_sad,0.59337,atonal,0.994114,not_party,0.717544,Cluster3,0.30505,not_danceable,0.894141,electronic,0.98902,not_acoustic,0.670148,not_happy,0.921,not_aggressive,0.860717,jaz,0.313975,relaxed,0.900309,"109, Part 2:The Charlatans"
The Charlatans,Flower,7d790593-c233-4ca5-a3af-64f4f4f17a6b,bright,0.962175,ChaChaCha,0.631343,instrumental,0.869249,female,0.913514,dan,0.553258,not_electronic,0.602099,trance,0.549624,not_sad,0.596206,atonal,0.584693,not_party,0.517034,Cluster5,0.504857,danceable,0.961934,electronic,0.979284,not_acoustic,0.97237,not_happy,0.557476,not_aggressive,0.853417,jaz,1,not_relaxed,0.740532,Flower:The Charlatans
The Charlatans,Sonic,4b38166e-4cff-440f-9b45-98331c19b724,bright,0.958021,Tango,0.405623,instrumental,0.892807,female,0.839146,roc,0.620873,not_electronic,0.570299,ambient,0.621056,not_sad,0.606678,tonal,0.97392,not_party,0.656052,Cluster5,0.319194,not_danceable,0.75835,electronic,0.423101,not_acoustic,0.794518,not_happy,0.673106,aggressive,0.720834,jaz,0.313975,not_relaxed,0.983533,Sonic:The Charlatans
The Charlatans,Taurus Moaner,064e8499-f4b4-4752-aca0-f0fdda9d2084,bright,0.971051,ChaChaCha,0.55025,voice,0.604492,female,0.959346,roc,0.527466,not_electronic,0.791018,ambient,0.519057,not_sad,0.90943,tonal,0.989994,not_party,0.580664,Cluster2,0.324839,not_danceable,0.648002,electronic,0.300401,not_acoustic,0.840761,happy,0.679164,not_aggressive,0.863887,jaz,0.313987,not_relaxed,0.834471,Taurus Moaner:The Charlatans
The Charlatans,Then (alternate take),2ea74c82-27a2-4348-9d8a-a2d68e3263ce,dark,0.938257,ChaChaCha,0.512436,voice,0.58953,male,0.520577,dan,0.783775,electronic,0.948735,house,0.407243,not_sad,0.784,atonal,0.993176,party,0.908143,Cluster5,0.604806,danceable,0.999981,electronic,0.999982,not_acoustic,0.995105,not_happy,0.740146,not_aggressive,0.885668,jaz,0.194093,relaxed,0.756198,Then (alternate take):The Charlatans
The Charlatans,Taurus Moaner (instrumental),ce27a226-c9c2-4bde-bc96-9d8d04ff30b0,bright,0.974513,ChaChaCha,0.9067,voice,0.80196,female,0.98793,pop,0.357053,not_electronic,0.661904,ambient,0.334269,not_sad,0.918954,tonal,0.958995,party,0.778355,Cluster2,0.427072,danceable,0.734697,electronic,0.444621,not_acoustic,0.97023,happy,0.59633,not_aggressive,0.783676,jaz,0.313975,not_relaxed,0.803364,Taurus Moaner (instrumental):The Charlatans
The Charlatans,Who Wants to Know,3bc8d7f8-c6fd-4aaa-8555-5aa5b8a4f242,bright,0.925627,ChaChaCha,0.268801,instrumental,0.977157,female,0.823895,pop,0.566807,electronic,0.598964,trance,0.496641,not_sad,0.678438,tonal,0.875847,not_party,0.5,Cluster5,0.559196,danceable,0.970047,electronic,0.955582,not_acoustic,0.952238,happy,0.551432,not_aggressive,0.970854,jaz,0.313975,not_relaxed,0.948938,Who Wants to Know:The Charlatans
The Charlatans,You Can Talk to Me,d6f8bd0f-2bd0-466d-b550-141dbdeba947,bright,0.858603,Tango,0.215929,instrumental,0.927417,female,0.99922,pop,0.336247,not_electronic,0.674766,ambient,0.609621,sad,0.671884,atonal,0.729844,not_party,0.85321,Cluster5,0.302542,not_danceable,0.616719,electronic,0.983883,acoustic,0.67783,not_happy,0.745239,not_aggressive,0.846642,jaz,0.313975,relaxed,0.963696,You Can Talk to Me:The Charlatans
James Taylor,How Sweet It Is (to Be Loved by You),0676703c-911f-439f-9b8e-c57e1fd541c5,bright,0.992775,Tango,0.645642,voice,0.995355,male,0.977647,pop,0.444271,not_electronic,0.738095,ambient,0.651761,not_sad,0.622713,tonal,0.648375,not_party,0.694678,Cluster4,0.433942,not_danceable,0.801693,electronic,0.355483,acoustic,0.549075,happy,0.942521,not_aggressive,0.911478,jaz,1,not_relaxed,0.640787,How Sweet It Is (to Be Loved by You):James Taylor
James Taylor,Shower the People,8224928d-c399-419a-be63-879ba3a9a16c,bright,1,VienneseWaltz,0.44411,voice,0.751869,male,0.99999,rhy,0.382197,not_electronic,0.799632,ambient,0.7403,sad,0.582318,tonal,0.982521,not_party,0.925863,Cluster2,0.480138,not_danceable,0.889729,electronic,0.800105,acoustic,0.805969,happy,0.836863,not_aggressive,0.976581,jaz,0.321712,relaxed,0.669205,Shower the People:James Taylor
James Taylor with J.D. Souther,Her Town Too,539bf78d-370d-4727-9ea4-2cdfc6eae5c7,bright,0.996854,VienneseWaltz,0.327796,voice,0.984974,male,0.949133,rhy,0.676246,not_electronic,0.862989,ambient,0.672603,sad,0.887675,tonal,0.983557,not_party,0.938994,Cluster3,0.348485,not_danceable,0.584868,electronic,0.573661,acoustic,0.942485,not_happy,0.694842,not_aggressive,0.996551,jaz,0.310667,relaxed,0.974199,Her Town Too:James Taylor with J.D. Souther
James Taylor,Handy Man,67900d00-4f8c-4007-94b0-3424e82777ca,bright,0.985312,Tango,0.280294,instrumental,0.708171,female,0.648042,rhy,0.30819,not_electronic,0.743382,ambient,0.709434,sad,0.892924,atonal,0.555641,not_party,0.833141,Cluster2,0.604261,not_danceable,0.916208,folkcountry,0.395026,acoustic,0.826239,happy,0.638925,not_aggressive,0.941499,jaz,0.303679,relaxed,0.819735,Handy Man:James Taylor
James Taylor,Donâ€™t Let Me Be Lonely Tonight,b9e66940-4e9e-43c4-9843-109a8accd71e,bright,0.666708,VienneseWaltz,0.613597,voice,0.961074,female,0.547013,rhy,0.586778,not_electronic,0.953771,ambient,0.784219,sad,0.820907,atonal,0.578482,not_party,0.93158,Cluster3,0.529872,not_danceable,0.961582,folkcountry,0.344326,acoustic,0.941004,happy,0.506642,not_aggressive,0.995052,jaz,1,relaxed,0.513529,Donâ€™t Let Me Be Lonely Tonight:James Taylor
James Taylor,Fire and Rain,b175c850-0249-48ae-af23-5543c56dd45f,bright,0.937723,VienneseWaltz,0.692263,voice,0.982741,male,0.976145,rhy,0.694697,not_electronic,0.808728,ambient,0.743749,sad,0.696828,tonal,0.910939,not_party,0.931921,Cluster3,0.498789,not_danceable,0.948088,electronic,0.977156,acoustic,0.90546,not_happy,0.920968,not_aggressive,0.974895,jaz,0.332247,relaxed,0.792271,Fire and Rain:James Taylor
James Taylor,Carolina in My Mind,07307045-f087-4ae2-b4c1-f95071f47405,bright,0.965093,Rumba-International,0.217281,voice,0.953002,male,0.816764,rhy,0.853816,not_electronic,0.949304,ambient,0.747907,sad,0.811898,tonal,0.97031,not_party,0.888536,Cluster2,0.424553,not_danceable,0.78201,folkcountry,0.398734,acoustic,0.852687,happy,0.744614,not_aggressive,0.999998,jaz,0.175225,relaxed,0.688272,Carolina in My Mind:James Taylor
James Taylor,Sweet Baby James,17fdd828-b822-42bf-b8dc-7dc4925dd4f9,bright,0.985059,Tango,0.788983,voice,0.978514,female,0.679532,jaz,0.362406,not_electronic,0.947472,ambient,0.72053,sad,0.891408,tonal,0.817798,not_party,0.9613,Cluster2,0.602829,not_danceable,0.885318,folkcountry,0.276415,acoustic,0.944428,not_happy,0.652794,not_aggressive,0.926984,jaz,0.314522,relaxed,0.926967,Sweet Baby James:James Taylor
James Taylor,Thatâ€™s Why Iâ€™m Here,af201fc3-6334-42eb-89b9-a111a5a0702d,bright,0.992029,Tango,0.371126,voice,0.995616,male,0.945184,rhy,0.875726,not_electronic,0.815992,ambient,0.74473,sad,0.643703,tonal,0.968972,not_party,0.965187,Cluster2,0.500198,not_danceable,0.638338,electronic,0.490318,acoustic,0.940341,happy,0.574641,not_aggressive,0.999998,jaz,0.310667,relaxed,0.937954,Thatâ€™s Why Iâ€™m Here:James Taylor
James Taylor,Youâ€™ve Got a Friend,9e6b5de9-2b4a-4cd1-bb71-a17238b43b00,bright,0.907764,VienneseWaltz,0.496741,voice,0.984903,male,0.987306,rhy,0.719561,not_electronic,0.909159,ambient,0.852091,sad,0.876567,tonal,0.807419,not_party,0.965177,Cluster3,0.596222,not_danceable,0.961384,folkcountry,0.330064,acoustic,0.965145,not_happy,0.616107,not_aggressive,0.994964,jaz,0.308914,relaxed,0.885963,Youâ€™ve Got a Friend:James Taylor
James Taylor,Something in the Way She Moves,6b6d8b82-a941-4002-ab5f-5118356bd362,bright,0.991613,Tango,0.854131,voice,0.832677,male,0.969641,rhy,0.699879,not_electronic,0.8768,house,0.516523,sad,0.70497,tonal,0.778186,not_party,0.956574,Cluster3,0.546771,not_danceable,0.904137,electronic,0.779314,acoustic,0.952101,not_happy,0.900667,not_aggressive,0.980853,jaz,0.30887,relaxed,0.967719,Something in the Way She Moves:James Taylor
James Taylor,Up on the Roof,26deb5f1-956e-4c28-aba7-ec8e0f8e0842,bright,0.994798,Tango,0.451568,voice,0.866092,male,0.964276,pop,0.339074,not_electronic,0.843984,ambient,0.657172,not_sad,0.582115,tonal,0.97875,not_party,0.878516,Cluster2,0.493362,not_danceable,0.808759,electronic,0.445827,acoustic,0.715886,happy,0.684368,not_aggressive,0.993972,jaz,0.321705,relaxed,0.89493,Up on the Roof:James Taylor
James Taylor,Your Smiling Face,8fc206f0-9463-4f2d-9181-634b8e9d21df,bright,0.980478,ChaChaCha,0.845321,voice,0.611388,male,0.967025,rhy,0.365529,not_electronic,0.589733,ambient,0.661011,not_sad,0.5,atonal,0.663214,not_party,0.714921,Cluster1,0.322618,not_danceable,0.723013,rock,0.459713,not_acoustic,0.648021,not_happy,0.792422,not_aggressive,0.992399,jaz,0.31829,relaxed,0.635248,Your Smiling Face:James Taylor
James Taylor,Mexico,0898d565-0857-4bfd-a502-0d4152a01247,bright,0.973582,Tango,0.410348,voice,0.971925,male,0.997474,pop,0.387033,not_electronic,0.804631,ambient,0.819064,not_sad,0.5,atonal,0.716846,not_party,0.700013,Cluster2,0.470257,not_danceable,0.886121,folkcountry,0.237771,acoustic,0.644011,not_happy,0.561877,not_aggressive,0.952678,jaz,0.313975,relaxed,0.893818,Mexico:James Taylor
Carter the Unstoppable Sex Machine,Rent,e3ac82a2-2f08-42c0-986a-9858b361a8e7,dark,0.858151,ChaChaCha,0.271451,voice,0.87172,male,0.958939,roc,0.917464,electronic,0.732989,trance,0.732177,not_sad,0.918782,atonal,0.755314,party,0.893439,Cluster5,0.69365,danceable,0.846665,electronic,0.996256,not_acoustic,0.999999,not_happy,0.940123,aggressive,0.9814,jaz,0.313975,not_relaxed,0.92972,Rent:Carter the Unstoppable Sex Machine
Carter the Unstoppable Sex Machine,Rubbish,8cf603c3-e58e-4420-8e4b-91b54c77e868,dark,0.888585,ChaChaCha,0.953587,voice,0.974479,male,0.912465,roc,0.472069,electronic,0.857158,trance,0.847533,not_sad,0.98408,atonal,0.865347,party,0.914433,Cluster5,0.309876,danceable,0.955493,electronic,0.82276,not_acoustic,0.999999,happy,0.709082,aggressive,0.547428,jaz,0.313975,not_relaxed,0.864983,Rubbish:Carter the Unstoppable Sex Machine
Teenage Fanclub,Catholic Education,625021ed-6c1b-4539-958b-732bf76b2b60,bright,0.925158,Tango,0.27231,voice,0.813222,male,0.761653,roc,0.727125,electronic,0.604142,ambient,0.547956,not_sad,0.943967,atonal,0.711843,not_party,0.556033,Cluster4,0.279655,not_danceable,0.9884,electronic,0.685283,not_acoustic,0.980123,happy,0.621569,not_aggressive,0.766227,jaz,0.313975,relaxed,0.55561,Catholic Education:Teenage Fanclub
Ride,Chelsea Girl,26ccafd5-06a4-4b2a-bf41-337883ed9bd0,bright,0.790155,Jive,0.278734,voice,0.997532,female,0.621976,roc,0.889889,not_electronic,0.954248,ambient,0.742195,not_sad,0.977279,atonal,0.977845,party,0.930279,Cluster5,0.763448,not_danceable,1,electronic,0.536752,not_acoustic,1,happy,0.896632,aggressive,0.999997,jaz,0.313975,not_relaxed,0.759645,Chelsea Girl:Ride
Ride,Close My Eyes,8bb011da-b500-4055-810f-4cf112ac9bca,bright,0.71587,VienneseWaltz,0.745803,voice,0.942187,female,0.621935,roc,0.991786,not_electronic,0.642696,trance,0.667067,not_sad,0.806719,atonal,0.882896,party,0.965125,Cluster5,0.532516,not_danceable,1,electronic,0.998551,not_acoustic,1,happy,0.805549,aggressive,0.999997,jaz,0.313975,not_relaxed,0.677031,Close My Eyes:Ride
Ride,Drive Blind,da4409bc-5aa5-41d1-9d00-c1e434b43570,dark,0.981943,ChaChaCha,0.630309,voice,0.959236,female,0.57814,roc,0.998424,electronic,0.5989,trance,0.447208,not_sad,0.890839,atonal,0.905667,party,0.940453,Cluster5,0.609688,not_danceable,0.999999,electronic,0.752961,not_acoustic,1,not_happy,0.819288,aggressive,0.996068,jaz,0.313987,not_relaxed,0.892412,Drive Blind:Ride
