artist,song,mbid,timbre,timbreprobability,ismir04_rhythm,ismir04_rhythmprobability,voice_instrumental,voice_instrumentalprobability,gender,genderprobability,genre_rosamerica,genre_rosamericaprobability,mood_electronic,mood_electronicprobability,genre_electronic,genre_electronicprobability,mood_sad,mood_sadprobability,tonal_atonal,tonal_atonalprobability,mood_party,mood_partyprobability,moods_mirex,moods_mirexprobability,danceability,danceabilityprobability,genre_dortmund,genre_dortmundprobability,mood_acoustic,mood_acousticprobability,mood_happy,mood_happyprobability,mood_aggressive,mood_aggressiveprobability,genre_tzanetakis,genre_tzanetakisprobability,mood_relaxed,mood_relaxedprobability,uid
Richard Thompson,Long Dead Love,3fa4038f-239f-4001-ad1d-5dbcbd4e4974,dark,0.553157,VienneseWaltz,0.522151,instrumental,0.717174,male,0.844743,pop,0.391836,not_electronic,0.633362,ambient,0.604743,sad,0.512858,tonal,0.628746,not_party,0.762869,Cluster5,0.442376,not_danceable,0.780458,electronic,0.995041,not_acoustic,0.580001,not_happy,0.780008,not_aggressive,0.947359,jaz,0.313975,not_relaxed,0.947153,Long Dead Love:Richard Thompson
Richard Thompson,Lovers' Lane,3de984aa-3d23-4e70-b60c-02aaa65b7a2d,bright,0.827323,VienneseWaltz,0.939434,instrumental,0.643942,male,0.981055,cla,0.418841,not_electronic,0.852967,ambient,0.904625,sad,0.63377,tonal,0.807077,not_party,0.944066,Cluster3,0.358922,not_danceable,0.834792,electronic,0.967472,acoustic,0.981553,happy,0.854494,not_aggressive,0.972997,roc,0.301121,relaxed,0.73666,Lovers' Lane:Richard Thompson
Richard Thompson,Nearly In Love,2f10f9b0-bf4b-4c63-902c-b961c3db1dd6,bright,1,VienneseWaltz,0.265682,instrumental,0.666365,male,0.939475,roc,0.578352,not_electronic,0.919712,ambient,0.594264,not_sad,0.718827,tonal,0.896681,party,0.548943,Cluster2,0.359686,danceable,0.5,electronic,0.864413,not_acoustic,0.825778,happy,0.819324,not_aggressive,0.540779,jaz,0.313975,not_relaxed,0.745776,Nearly In Love:Richard Thompson
Richard Thompson,Jennie,14ebb457-2011-42bf-9968-a69a17704e9e,bright,0.906455,VienneseWaltz,0.683051,instrumental,0.569628,male,0.967092,rhy,0.519599,not_electronic,0.628381,ambient,0.448529,not_sad,0.534045,atonal,0.969218,not_party,0.879157,Cluster5,0.368369,not_danceable,0.596268,electronic,0.999981,acoustic,0.790647,not_happy,0.76789,not_aggressive,0.997346,jaz,0.318016,relaxed,0.794832,Jennie:Richard Thompson
Richard Thompson,Cash Down Never Never,36eec373-1fdc-4513-9ccd-a9d41ddd77b2,bright,0.983717,ChaChaCha,0.793574,voice,0.895473,female,0.87218,pop,0.322572,not_electronic,0.813626,ambient,0.632879,not_sad,0.842108,tonal,0.918442,party,0.647648,Cluster2,0.521967,danceable,0.775734,electronic,0.29016,not_acoustic,0.916706,happy,0.782202,not_aggressive,0.811377,jaz,0.313975,not_relaxed,0.930679,Cash Down Never Never:Richard Thompson
Richard Thompson,How Will I Ever Be Simple Again,2a45edb4-72a2-454f-8fb4-d4b9d5fe2b39,bright,0.695822,Tango,0.76122,voice,0.999325,male,0.972878,rhy,0.49602,not_electronic,0.880235,ambient,0.956838,sad,0.91048,tonal,0.703983,not_party,0.970367,Cluster3,0.613492,not_danceable,0.937103,folkcountry,0.461154,acoustic,0.981185,not_happy,0.943804,not_aggressive,0.911933,jaz,0.313922,relaxed,0.836036,How Will I Ever Be Simple Again:Richard Thompson
Richard Thompson,Al Bowlly's In Heaven,c779d3e7-43f4-4baf-a5cd-03e6d256418d,bright,0.560698,Tango,0.520502,voice,0.900322,male,0.887752,rhy,0.48202,not_electronic,0.644532,ambient,0.668579,sad,0.570231,atonal,0.933598,not_party,0.927369,Cluster3,0.273396,danceable,0.521016,electronic,0.891137,acoustic,0.668028,not_happy,0.877967,not_aggressive,0.964554,jaz,0.321705,relaxed,0.907127,Al Bowlly's In Heaven:Richard Thompson
Yazoo,Don?Û?Èº?‰Ût Go,0c74221e-1ad5-4fe9-a349-fa746c80ed82,dark,0.693575,ChaChaCha,0.853599,voice,0.991664,male,0.963215,dan,0.727501,electronic,0.971561,house,0.447692,not_sad,0.917393,atonal,0.901456,party,0.719017,Cluster4,0.245521,danceable,0.985341,electronic,0.974521,not_acoustic,0.980148,happy,0.512052,not_aggressive,0.830549,jaz,0.267068,relaxed,0.535312,Don?Û?Èº?‰Ût Go:Yazoo
Yazoo,Too Pieces,2155d652-c26a-4492-9d21-4dd4b2bd911b,bright,0.975217,Tango,0.488642,voice,0.973229,female,0.88164,rhy,0.430011,electronic,0.636973,house,0.648374,not_sad,0.59344,tonal,0.847036,party,0.747776,Cluster2,0.28246,danceable,0.580869,electronic,0.964965,not_acoustic,0.789883,happy,0.854129,not_aggressive,0.814976,jaz,0.274388,relaxed,0.922999,Too Pieces:Yazoo
Yazoo,Bad Connection,ff863a7f-48d6-4c61-ad57-fe261fe7002b,bright,1,VienneseWaltz,0.300393,instrumental,0.916028,female,0.547921,rhy,0.819298,not_electronic,0.622813,house,0.42105,sad,0.535576,tonal,0.970533,not_party,0.744005,Cluster3,0.3316,danceable,0.595843,electronic,0.96864,not_acoustic,0.657174,happy,0.9477,not_aggressive,0.985658,jaz,0.310667,not_relaxed,0.778774,Bad Connection:Yazoo
Yazoo,In My Room,d1f6413f-c3ea-4244-aa6a-70656a865c42,dark,0.72117,ChaChaCha,0.421063,voice,0.972959,female,0.933137,rhy,0.60628,electronic,0.838713,house,0.611848,not_sad,0.5,atonal,0.996342,not_party,0.911983,Cluster3,0.372572,not_danceable,0.606206,electronic,0.976142,not_acoustic,0.680221,not_happy,0.982499,not_aggressive,0.992426,pop,0.195492,relaxed,0.573462,In My Room:Yazoo
Yazoo,Only You,603c1b5d-8624-4f00-a96a-a4c9518c28d4,bright,0.999997,Tango,0.251282,voice,0.991119,female,0.5,rhy,0.745541,not_electronic,0.781391,ambient,0.567733,sad,0.855888,tonal,0.982013,not_party,0.968979,Cluster3,0.480805,danceable,0.540962,electronic,0.538261,acoustic,0.704732,happy,0.746005,not_aggressive,1,jaz,0.185598,relaxed,0.788112,Only You:Yazoo
Yazoo,Tuesday,60afb89b-2bc4-4b9a-bd28-74f25dd31a47,bright,0.833628,ChaChaCha,0.332714,voice,0.638734,male,0.864267,rhy,0.781667,electronic,0.712551,ambient,0.560506,not_sad,0.554898,atonal,0.907169,not_party,0.807023,Cluster2,0.301863,danceable,0.796352,electronic,0.556765,not_acoustic,0.554307,happy,0.904333,not_aggressive,0.992872,jaz,0.33042,relaxed,0.954096,Tuesday:Yazoo
Yazoo,Bring Your Love Down (Didn?Û?Èº?‰Ût I),e982c1cc-696b-4019-986c-7d295ae86be5,bright,0.832252,ChaChaCha,0.27652,voice,0.785928,female,0.548735,rhy,0.490141,electronic,0.857484,trance,0.425835,not_sad,0.691321,atonal,0.949507,party,0.604509,Cluster5,0.241984,danceable,0.903451,electronic,0.996349,not_acoustic,0.833696,not_happy,0.797193,not_aggressive,0.859036,jaz,0.313975,relaxed,0.657845,Bring Your Love Down (Didn?Û?Èº?‰Ût I):Yazoo
Yazoo,The Other Side of Love (12?Û?Èº?? remix),cd3ff480-ce9a-48c8-b31b-992b081c2c81,bright,0.992273,Tango,0.249723,voice,0.955897,female,0.61031,rhy,0.635931,electronic,0.527559,house,0.499225,not_sad,0.628456,tonal,0.906927,party,0.522576,Cluster3,0.344812,danceable,0.97883,electronic,0.999959,not_acoustic,0.816915,happy,0.749593,not_aggressive,0.996144,jaz,0.310667,not_relaxed,0.926098,The Other Side of Love (12?Û?Èº?? remix):Yazoo
Yazoo,Goodbye 70?Û?Èº?‰Ûs,d0b83b40-85e8-4d44-9b58-a9c280065ab9,bright,0.892317,ChaChaCha,0.766029,voice,0.969871,male,0.759998,rhy,0.384368,electronic,0.86531,ambient,0.477323,not_sad,0.763065,atonal,0.779438,party,0.868653,Cluster4,0.247407,danceable,0.638504,electronic,0.833663,not_acoustic,0.889333,happy,0.602746,not_aggressive,0.634985,jaz,1,relaxed,0.931751,Goodbye 70?Û?Èº?‰Ûs:Yazoo
Yazoo,Winter Kills,1df51926-bab2-45a8-bdc4-bc0c6d592aa1,bright,0.554976,Tango,0.686829,voice,0.607499,male,0.903265,rhy,0.400288,not_electronic,0.72529,ambient,0.924635,sad,0.957668,tonal,0.956295,not_party,0.98468,Cluster3,0.7816,not_danceable,0.988385,electronic,0.724592,acoustic,0.925037,not_happy,0.982501,not_aggressive,0.996038,jaz,0.193488,relaxed,0.997071,Winter Kills:Yazoo
Love and Rockets,Life in Laralay,896bee87-12a7-4212-98c7-4b787c49bcc7,bright,0.518537,ChaChaCha,0.361736,voice,0.951216,male,0.890525,roc,0.989004,electronic,0.511632,trance,0.610185,not_sad,0.958619,atonal,0.934343,party,0.908875,Cluster5,0.482411,not_danceable,0.941082,electronic,0.749111,not_acoustic,0.999988,happy,0.770513,aggressive,0.993841,jaz,0.313987,not_relaxed,0.545495,Life in Laralay:Love and Rockets
Love and Rockets,Love Me,80c26e50-0deb-45d3-aae4-4e472211bce5,dark,0.754836,ChaChaCha,0.961777,instrumental,0.706705,male,0.882093,roc,0.890496,electronic,0.739128,trance,0.650052,not_sad,0.956532,atonal,0.95494,party,0.922311,Cluster5,0.31307,not_danceable,0.840539,electronic,0.892517,not_acoustic,0.999999,not_happy,0.604137,aggressive,0.999811,jaz,0.313975,not_relaxed,0.978608,Love Me:Love and Rockets
Love and Rockets,Ball of Confusion,17e221d1-4584-4c70-9785-d099bec91e27,dark,0.807346,ChaChaCha,0.626451,instrumental,0.97655,male,0.587811,dan,0.519889,electronic,0.953735,house,0.616081,not_sad,0.880431,tonal,0.561377,party,0.880869,Cluster5,0.684613,danceable,0.999212,electronic,0.998786,not_acoustic,0.993792,not_happy,0.680713,aggressive,0.931424,jaz,0.313975,not_relaxed,0.846416,Ball of Confusion:Love and Rockets
Love and Rockets,All in My Mind,236e2458-0fc3-4acf-b677-f5aa29b3ef26,bright,0.966775,VienneseWaltz,0.218704,instrumental,0.553926,male,0.562997,roc,0.913034,electronic,0.517765,trance,0.855186,not_sad,0.860316,tonal,0.941902,party,0.733528,Cluster5,0.386991,not_danceable,0.567251,electronic,0.998464,not_acoustic,0.990354,not_happy,0.53437,aggressive,0.564503,jaz,0.313987,not_relaxed,0.967112,All in My Mind:Love and Rockets
Love and Rockets,Holiday on the Moon,af42c8b6-d8e2-4ef8-8808-b5dbb3f0fef5,dark,0.599945,VienneseWaltz,0.291148,voice,0.918184,male,0.960909,roc,0.736136,electronic,0.53531,trance,0.785118,not_sad,0.791861,atonal,0.69815,party,0.530827,Cluster5,0.680327,danceable,0.663715,electronic,0.999467,not_acoustic,0.989927,not_happy,0.855138,aggressive,0.932307,jaz,0.313975,not_relaxed,0.940577,Holiday on the Moon:Love and Rockets
Love and Rockets,Angels and Devils,30f3a02d-8b09-4ef9-9a71-c9cdd0b8ea3c,dark,0.826868,Tango,0.80111,instrumental,0.790608,male,0.822302,pop,0.447114,electronic,0.731526,ambient,0.552394,not_sad,0.777455,atonal,0.961972,not_party,0.999989,Cluster5,0.405594,not_danceable,1,electronic,0.999216,not_acoustic,0.993932,not_happy,0.936676,not_aggressive,1,roc,0.319883,relaxed,0.808817,Angels and Devils:Love and Rockets
Love and Rockets,It Could Be Sunshine,b11d2e48-9e49-4dc4-ab88-76749ed0273a,bright,0.841154,Tango,0.2074,voice,0.877603,male,0.644161,roc,0.905107,not_electronic,0.781534,trance,0.743174,not_sad,0.873794,atonal,0.847216,party,0.727159,Cluster5,0.711771,danceable,0.849854,electronic,0.995764,not_acoustic,0.990607,not_happy,0.856007,aggressive,0.99402,jaz,0.313975,not_relaxed,0.939982,It Could Be Sunshine:Love and Rockets
Love and Rockets,Kundalini Express,1bde6b1c-a5aa-410a-8e40-1f6993b7d8e4,bright,0.793276,ChaChaCha,0.204702,voice,0.987834,male,0.936995,roc,0.984428,not_electronic,0.702284,trance,0.840817,not_sad,0.917802,tonal,0.575981,party,0.723717,Cluster5,0.484832,danceable,0.541296,electronic,0.991922,not_acoustic,0.999985,not_happy,0.756833,aggressive,0.976227,jaz,0.313987,not_relaxed,0.972664,Kundalini Express:Love and Rockets
Love and Rockets,All in My Mind (acoustic version),d00083a3-9fcc-4132-945c-bfb4f5b190df,bright,0.808796,Tango,0.194349,instrumental,0.922669,female,0.601489,dan,0.780526,electronic,0.802489,trance,0.742731,not_sad,0.688265,atonal,0.962292,party,0.753912,Cluster5,0.613055,danceable,0.507356,electronic,0.996503,not_acoustic,0.969967,not_happy,0.92313,not_aggressive,0.803007,jaz,0.313975,not_relaxed,0.688654,All in My Mind (acoustic version):Love and Rockets
Love and Rockets,An American Dream,77c32c15-172d-4032-8620-b05191f40bfe,bright,0.979567,Tango,0.563085,instrumental,0.680771,female,0.994299,pop,0.434181,not_electronic,0.60758,ambient,0.407959,not_sad,0.65485,atonal,0.878931,party,0.573301,Cluster5,0.558618,danceable,0.5,electronic,0.999232,not_acoustic,0.913462,not_happy,0.680648,not_aggressive,0.771999,jaz,0.313975,not_relaxed,0.690477,An American Dream:Love and Rockets
Michelle Shocked,5 A.M. in Amsterdam,6a08dcaf-159c-40bf-86e7-3108af49368e,bright,0.991838,Tango,0.514785,voice,0.846348,female,0.509874,cla,0.35725,not_electronic,0.973124,ambient,0.944509,not_sad,0.52284,tonal,0.913066,not_party,0.992139,Cluster3,0.632366,not_danceable,0.988929,folkcountry,0.853391,acoustic,0.986193,not_happy,0.790042,not_aggressive,0.987421,jaz,0.313975,relaxed,0.972033,5 A.M. in Amsterdam:Michelle Shocked
Michelle Shocked,The Secret Admirer,09bd1fc2-ae42-4d41-aae3-a955a3ea8b11,bright,0.997048,Tango,0.956605,voice,0.89733,male,0.862059,jaz,0.433724,not_electronic,0.995398,ambient,0.923674,not_sad,0.5,tonal,0.981998,not_party,0.982031,Cluster3,0.392248,not_danceable,0.984673,folkcountry,0.449048,acoustic,0.946696,not_happy,0.697724,not_aggressive,0.98554,jaz,0.312821,relaxed,0.859621,The Secret Admirer:Michelle Shocked
Michelle Shocked,The Incomplete Image,0e7d44de-403b-4485-8b43-0eb01880ef4d,bright,0.989074,Tango,0.618045,instrumental,0.935018,male,0.935612,cla,0.752856,not_electronic,0.834926,ambient,0.947576,sad,0.756248,atonal,0.518786,not_party,0.965683,Cluster3,0.724009,not_danceable,0.961805,folkcountry,0.541643,acoustic,0.987061,not_happy,0.880861,not_aggressive,0.999993,jaz,0.313987,relaxed,0.987945,The Incomplete Image:Michelle Shocked
Michelle Shocked,Down on Thomas Street,d518bc21-ba26-4e22-b17b-80888feab3df,bright,0.993794,Tango,0.970594,instrumental,0.546482,male,0.56969,jaz,0.70873,not_electronic,0.941354,ambient,0.799523,sad,0.569322,atonal,0.915156,not_party,0.971572,Cluster3,0.564406,not_danceable,0.975833,blues,0.491457,acoustic,0.911322,not_happy,0.877556,not_aggressive,0.989032,jaz,0.313346,relaxed,0.992705,Down on Thomas Street:Michelle Shocked
Michelle Shocked,(Don't You Mess Around With) My Little Sister,90e55d41-61af-42cd-ac06-70aa9df820d7,bright,0.992709,VienneseWaltz,0.455083,instrumental,0.953742,male,0.709163,rhy,0.806067,not_electronic,0.974423,ambient,0.811939,not_sad,0.534934,tonal,0.973489,not_party,0.96077,Cluster2,0.417449,not_danceable,0.985024,blues,0.388572,acoustic,0.857585,not_happy,0.808879,not_aggressive,0.999984,jaz,0.278042,relaxed,0.90093,(Don't You Mess Around With) My Little Sister:Michelle Shocked
Michelle Shocked,The Ballad of Patcheye and Meg,708e70bb-41a7-4cfe-8283-ebe8415daa71,bright,0.992921,VienneseWaltz,0.594156,voice,0.5,male,0.940852,rhy,0.549664,not_electronic,0.993732,ambient,0.945688,sad,0.684246,tonal,0.9968,not_party,0.990324,Cluster3,0.599797,not_danceable,0.983012,folkcountry,0.428518,acoustic,0.965031,not_happy,0.722731,not_aggressive,0.996129,jaz,0.313926,relaxed,0.830243,The Ballad of Patcheye and Meg:Michelle Shocked
Michelle Shocked,The Chain Smoker,dc93275c-0a75-427c-92c7-52b450d7c265,bright,0.983464,Tango,0.914488,voice,0.996472,male,0.999999,cla,0.744447,not_electronic,0.993143,ambient,0.98308,sad,0.913839,tonal,0.992593,not_party,0.989214,Cluster3,0.547916,not_danceable,0.980864,folkcountry,0.726038,acoustic,0.995903,not_happy,0.912715,not_aggressive,0.999991,jaz,0.313987,relaxed,0.912197,The Chain Smoker:Michelle Shocked
Michelle Shocked,Fogtown,5a9ecab7-bfe1-4bdd-b5a5-6bb949d93f09,bright,0.992402,Tango,0.972951,voice,0.658915,male,0.617594,jaz,0.905947,not_electronic,0.874315,ambient,0.887963,sad,0.829434,tonal,0.697322,not_party,0.9755,Cluster5,0.467366,not_danceable,0.974775,electronic,0.551812,acoustic,0.987864,not_happy,0.891033,not_aggressive,0.989269,jaz,0.313841,relaxed,0.990596,Fogtown:Michelle Shocked
Michelle Shocked,The Hep Cat,286314a5-5d78-4aad-adc8-97e7bc3aa13e,bright,0.994295,Tango,0.98923,voice,0.72097,male,0.729234,rhy,0.487341,not_electronic,0.977033,ambient,0.750367,sad,0.591694,tonal,0.769147,not_party,0.98349,Cluster2,0.437653,not_danceable,0.990862,blues,0.350522,acoustic,0.783694,not_happy,0.705632,not_aggressive,0.99452,jaz,0.279324,relaxed,0.967091,The Hep Cat:Michelle Shocked
Michelle Shocked,Neck Tie,d8d80741-2bfd-436a-95b9-685b0364d639,bright,0.976255,VienneseWaltz,0.602233,voice,0.69245,male,0.732786,rhy,0.807991,not_electronic,0.990412,ambient,0.835662,not_sad,0.614314,tonal,0.989425,not_party,0.962678,Cluster2,0.424955,not_danceable,0.986351,folkcountry,0.513858,acoustic,0.771791,not_happy,0.705902,not_aggressive,0.995586,jaz,0.272946,relaxed,0.928158,Neck Tie:Michelle Shocked
Michelle Shocked,Stranded in a Limousine,0979e787-2172-4bea-87cd-98af176a5e49,bright,0.999999,Tango,0.350403,voice,0.861957,male,0.975232,rhy,0.764098,not_electronic,0.98786,ambient,0.916199,sad,0.780505,tonal,0.995546,not_party,0.975667,Cluster3,0.518071,not_danceable,0.951053,folkcountry,0.609223,acoustic,0.973161,not_happy,0.645545,not_aggressive,0.999993,jaz,0.313987,relaxed,0.984094,Stranded in a Limousine:Michelle Shocked
Michelle Shocked,Who Cares?,208458e1-4454-41a9-9093-2c9dd5598d57,bright,0.995887,Tango,0.625032,voice,0.602947,male,0.946766,cla,0.643593,not_electronic,0.939822,ambient,0.849764,sad,0.640257,tonal,0.915857,not_party,0.968549,Cluster3,0.496472,not_danceable,0.976181,electronic,0.975168,acoustic,0.947488,not_happy,0.757825,not_aggressive,0.951701,jaz,0.313659,relaxed,0.945817,Who Cares?:Michelle Shocked
Michelle Shocked,Steppin Out,23f47d41-8bfd-4f3d-9f09-334cfffb819c,bright,0.967144,Tango,0.492962,voice,0.863241,male,0.558966,cla,0.766567,not_electronic,0.971255,ambient,0.845244,sad,0.785705,atonal,0.545861,not_party,0.691471,Cluster3,0.602353,not_danceable,0.970556,folkcountry,0.597186,acoustic,0.867708,not_happy,0.713312,not_aggressive,0.99999,jaz,0.309934,relaxed,0.794523,Steppin Out:Michelle Shocked
Michelle Shocked,The Secret to a Long Life (Is Knowing When It's Time to Go),a807f173-e8d5-4bd8-bc9e-d146a41b8d9b,bright,0.992744,VienneseWaltz,0.721454,instrumental,0.511391,male,0.990322,rhy,0.572123,not_electronic,0.989904,ambient,0.92541,sad,0.622105,tonal,0.99248,not_party,0.990184,Cluster3,0.619925,not_danceable,0.979599,folkcountry,0.536563,acoustic,0.981898,not_happy,0.842682,not_aggressive,0.995864,jaz,0.313916,relaxed,0.880834,The Secret to a Long Life (Is Knowing When It's Time to Go):Michelle Shocked
Michelle Shocked,Goodnight Irene,ecb977bb-8828-4bfa-9b0d-db8377c9c7f4,bright,0.993424,Tango,0.382544,voice,0.990792,male,0.835499,cla,0.641213,not_electronic,0.994036,ambient,0.974537,sad,0.939089,tonal,0.995867,not_party,0.987547,Cluster3,0.632805,not_danceable,0.988672,folkcountry,0.810457,acoustic,0.999893,not_happy,0.952545,not_aggressive,1,jaz,0.313987,relaxed,0.912985,Goodnight Irene:Michelle Shocked
Pet Shop Boys,In the Night,ce910664-b514-4d0b-81bc-f043f8e70636,dark,0.726896,ChaChaCha,0.280165,instrumental,0.733628,female,0.524555,dan,0.904039,electronic,0.978437,trance,0.772577,not_sad,0.761575,atonal,0.53587,party,0.916886,Cluster5,0.52802,danceable,0.968617,electronic,0.999995,not_acoustic,0.991801,not_happy,0.985071,aggressive,0.695347,jaz,0.313975,not_relaxed,0.865803,In the Night:Pet Shop Boys
Pet Shop Boys,Paninaro,0b2700c8-2df5-479c-b7c2-2df5706010dc,dark,0.85403,VienneseWaltz,0.322855,instrumental,0.987373,female,0.740668,pop,0.494343,electronic,0.941119,trance,0.529821,not_sad,0.662638,tonal,0.987521,party,0.535857,Cluster5,0.563711,danceable,0.889899,electronic,1,not_acoustic,0.816776,not_happy,0.947646,not_aggressive,0.520856,jaz,0.313975,not_relaxed,0.724717,Paninaro:Pet Shop Boys
Pet Shop Boys,Suburbia (The Full Horror),0d2bab44-6d66-4f28-82c2-e51e0cb92845,dark,0.631766,VienneseWaltz,0.245958,instrumental,0.812262,male,0.642281,roc,0.455874,electronic,0.861484,trance,0.773751,not_sad,0.687411,atonal,0.550078,party,0.598718,Cluster5,0.617268,danceable,0.748191,electronic,1,not_acoustic,0.988472,not_happy,0.776065,not_aggressive,0.68725,jaz,0.313975,not_relaxed,0.849189,Suburbia (The Full Horror):Pet Shop Boys
Pet Shop Boys,Opportunities,a38f8b5b-a2d4-4757-977d-a2a65e11eb0d,bright,0.817023,ChaChaCha,0.840253,instrumental,0.770518,male,0.584859,hip,0.872246,electronic,0.981696,trance,0.466297,not_sad,0.790485,atonal,0.679569,party,0.91598,Cluster5,0.513941,danceable,0.985815,electronic,0.999486,not_acoustic,0.988991,not_happy,0.880328,aggressive,0.755019,jaz,0.310667,not_relaxed,0.960793,Opportunities:Pet Shop Boys
