artist,song,mbid,timbre,timbreprobability,ismir04_rhythm,ismir04_rhythmprobability,voice_instrumental,voice_instrumentalprobability,gender,genderprobability,genre_rosamerica,genre_rosamericaprobability,mood_electronic,mood_electronicprobability,genre_electronic,genre_electronicprobability,mood_sad,mood_sadprobability,tonal_atonal,tonal_atonalprobability,mood_party,mood_partyprobability,moods_mirex,moods_mirexprobability,danceability,danceabilityprobability,genre_dortmund,genre_dortmundprobability,mood_acoustic,mood_acousticprobability,mood_happy,mood_happyprobability,mood_aggressive,mood_aggressiveprobability,genre_tzanetakis,genre_tzanetakisprobability,mood_relaxed,mood_relaxedprobability,uid
Little Richard,Long Tall Sally (The Thing),238166a6-eeb3-4093-97ac-5d78d4a67789,bright,0.990143,ChaChaCha,0.590431,voice,0.981537,female,0.803951,rhy,0.646789,not_electronic,0.764893,ambient,0.860523,not_sad,0.855673,tonal,0.761987,party,0.506453,Cluster2,0.303865,not_danceable,0.88319,folkcountry,0.352103,not_acoustic,0.5191,happy,0.953667,not_aggressive,0.967943,jaz,0.313975,relaxed,0.853536,Long Tall Sally (The Thing):Little Richard
Little Richard,Hound Dog,3d8efb07-6a85-438b-8946-5ad101f89e7b,bright,0.999984,Tango,0.828232,instrumental,0.692309,male,0.695286,cla,0.918028,electronic,0.517489,house,0.601382,not_sad,0.916481,tonal,0.781906,not_party,0.980103,Cluster4,0.396434,not_danceable,0.94105,electronic,0.700445,not_acoustic,0.93504,happy,0.571319,not_aggressive,0.845256,cla,0.464984,relaxed,0.842207,Hound Dog:Little Richard
Little Richard,Tutti Frutti,3daf86f3-f77b-43ec-b99b-af45a59ba418,bright,0.797983,ChaChaCha,0.94457,voice,0.997087,male,0.621656,rhy,0.649893,not_electronic,0.59312,ambient,0.359663,not_sad,0.91482,atonal,0.900547,party,0.869183,Cluster5,0.304126,danceable,0.823814,rock,0.485148,not_acoustic,0.941541,happy,0.972633,aggressive,0.74788,jaz,0.313975,relaxed,0.82704,Tutti Frutti:Little Richard
The Rainmakers,Rockabilly Standard,eff1dd2a-41de-42c1-a10b-6b543ab0259d,bright,0.577635,Tango,0.277349,instrumental,0.856108,female,0.824667,roc,0.591691,not_electronic,0.591835,ambient,0.497104,not_sad,0.88949,tonal,0.771603,party,0.741874,Cluster5,0.344164,danceable,0.786489,electronic,0.646401,not_acoustic,0.994349,not_happy,0.563331,aggressive,0.80732,jaz,0.313975,not_relaxed,0.989767,Rockabilly Standard:The Rainmakers
The Shadows,The Frightened City,efd26048-8f72-4b42-a6e0-f43148f7e36a,dark,0.651108,Tango,0.989546,instrumental,0.983055,male,0.532496,cla,0.276714,not_electronic,0.932944,ambient,0.965416,not_sad,0.769388,tonal,0.522562,not_party,0.656901,Cluster4,0.226883,not_danceable,0.903406,blues,0.311462,not_acoustic,0.771074,happy,0.980808,aggressive,0.551564,jaz,0.313975,not_relaxed,0.701412,The Frightened City:The Shadows
The Shadows,Foot Tapper,e7b66ab9-091b-42ea-bcb7-f7e639538738,bright,0.999982,ChaChaCha,0.951284,instrumental,0.767676,female,0.859301,pop,0.789498,not_electronic,0.530282,house,0.350238,not_sad,0.78213,tonal,0.903462,party,0.725348,Cluster1,0.334349,danceable,0.702758,folkcountry,0.29371,not_acoustic,0.957358,happy,0.858818,not_aggressive,0.976971,jaz,0.313987,not_relaxed,0.963778,Foot Tapper:The Shadows
The Shadows,A Place in the Sun,f9c9b332-ce1a-46fe-8e4e-58e7a76cd1a9,bright,0.783231,Tango,0.328607,voice,0.640595,male,0.662263,pop,0.504829,electronic,0.610352,ambient,0.721491,sad,0.551088,tonal,0.688943,not_party,0.804441,Cluster5,0.290037,danceable,0.560224,folkcountry,0.373168,acoustic,0.672158,happy,0.54472,not_aggressive,0.97791,jaz,0.318954,relaxed,0.927247,A Place in the Sun:The Shadows
The Shadows,Atlantis,d5784167-1cce-4261-bf5d-563cf860d927,bright,0.999988,Tango,0.23279,instrumental,0.936013,female,0.89888,pop,0.317882,not_electronic,0.898602,ambient,0.693135,not_sad,0.623393,atonal,0.962825,party,0.783803,Cluster4,0.405565,not_danceable,0.613894,blues,0.323223,not_acoustic,0.83794,happy,0.988096,not_aggressive,0.847219,jaz,0.313975,not_relaxed,0.918211,Atlantis:The Shadows
The Shadows,FBI,4094442d-30db-4e28-97b8-dce317715397,dark,0.936617,Waltz,0.274778,instrumental,0.999987,female,0.622127,pop,0.426392,electronic,0.979392,ambient,0.845158,not_sad,0.852131,atonal,0.999999,not_party,0.999984,Cluster5,0.619994,not_danceable,1,electronic,0.993206,not_acoustic,0.90441,happy,0.682513,not_aggressive,1,jaz,0.309046,relaxed,0.808817,FBI:The Shadows
The Shadows,The Rise and Fall of Flingel Bunt,dcd013ab-6fcc-4054-afcd-b80281832536,bright,0.733579,ChaChaCha,0.628431,voice,0.56737,female,0.96803,dan,0.36824,electronic,0.678475,house,0.571708,not_sad,0.806355,atonal,0.831263,party,0.859598,Cluster2,0.369451,danceable,0.636224,electronic,0.735541,not_acoustic,0.869925,not_happy,0.618313,not_aggressive,0.698197,jaz,0.313975,not_relaxed,0.567977,The Rise and Fall of Flingel Bunt:The Shadows
The Shadows,Apache,39eaf634-1f98-4ce2-92c2-baf003715e24,dark,0.628793,Tango,0.875923,instrumental,0.929759,male,0.907474,roc,0.283391,not_electronic,0.651127,ambient,0.732673,not_sad,0.517046,tonal,0.69664,not_party,0.658348,Cluster3,0.445211,not_danceable,0.897364,electronic,0.265279,acoustic,0.614839,happy,0.506087,not_aggressive,0.902783,jaz,0.313975,not_relaxed,0.528616,Apache:The Shadows
The Shadows,Genie With the Light Brown Lamp,ac6edc14-3445-4bfe-893b-dadba7e28a7f,bright,0.93859,VienneseWaltz,0.2683,instrumental,0.840515,male,0.795215,roc,0.386789,electronic,0.648493,ambient,0.530142,not_sad,0.698376,tonal,0.855341,party,0.516743,Cluster5,0.368601,not_danceable,0.869817,electronic,0.80675,not_acoustic,0.808569,happy,0.640747,not_aggressive,0.760606,jaz,0.313987,relaxed,0.565735,Genie With the Light Brown Lamp:The Shadows
The Shadows,Geronimo,b6305b6a-e4fc-4719-b287-b503a955f269,bright,0.982192,Tango,0.419608,instrumental,0.997477,female,0.975157,pop,0.447414,electronic,0.587996,ambient,0.840849,not_sad,0.506277,tonal,0.978448,party,0.704268,Cluster3,0.251399,not_danceable,0.831091,blues,0.191744,not_acoustic,0.6469,happy,0.875506,not_aggressive,0.896669,jaz,0.310667,not_relaxed,0.602226,Geronimo:The Shadows
The Shadows,Stingray,70969cc1-d959-487a-aa1f-21a439e5e3c9,bright,0.821321,VienneseWaltz,0.289625,instrumental,0.876872,female,0.739971,roc,0.3815,not_electronic,0.920694,ambient,0.71587,not_sad,0.83534,tonal,0.968163,party,0.76509,Cluster3,0.273276,not_danceable,0.734312,electronic,0.562669,not_acoustic,0.942962,happy,0.899112,not_aggressive,0.819573,jaz,0.313987,not_relaxed,0.980869,Stingray:The Shadows
The Shadows,Maroc 7,3c16d0e8-1030-4720-ab5b-62a2bff95e80,bright,0.996708,Tango,0.681005,instrumental,0.88006,male,0.837099,pop,0.420765,electronic,0.548367,ambient,0.647785,not_sad,0.799694,tonal,0.855759,party,0.880608,Cluster2,0.364069,danceable,0.616188,electronic,0.393238,acoustic,0.511589,happy,0.985805,not_aggressive,0.907026,jaz,0.313975,relaxed,0.6266,Maroc 7:The Shadows
The Shadows,Man of Mystery,85a1ca29-28be-422c-b722-2ce871ddbf98,bright,0.999992,VienneseWaltz,0.315028,instrumental,0.999999,male,0.544682,roc,0.899589,not_electronic,0.943023,ambient,0.676052,not_sad,0.869154,tonal,0.831825,not_party,0.638028,Cluster5,0.349777,danceable,0.748664,alternative,0.243241,not_acoustic,0.992561,happy,0.647856,aggressive,0.948766,jaz,0.185593,not_relaxed,0.946254,Man of Mystery:The Shadows
